Giong_Lua,Mat_Do_Sa,Nhiet_Do,Do_Am,Mau_La,Tinh_Trang_Benh,Phuong_Phap
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
JASMIN85,high,low,high,3,0,0
JASMIN85,high,low,high,3,1,12
JASMIN85,high,low,high,3,2,13
JASMIN85,high,low,high,3,3,14
JASMIN85,high,low,high,3,4,15
JASMIN85,high,low,high,3,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
OM1490,high,high,high,4,0,0
OM1490,high,high,high,4,1,12
OM1490,high,high,high,4,2,13
OM1490,high,high,high,4,3,14
OM1490,high,high,high,4,4,15
OM1490,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
OMCS2000,high,high,low,4,0,0
OMCS2000,high,high,low,4,1,12
OMCS2000,high,high,low,4,2,13
OMCS2000,high,high,low,4,3,14
OMCS2000,high,high,low,4,4,15
OMCS2000,high,high,low,4,5,16
OMCS2000,high,low,high,4,0,0
OMCS2000,high,low,high,4,1,12
OMCS2000,high,low,high,4,2,13
OMCS2000,high,low,high,4,3,14
OMCS2000,high,low,high,4,4,15
OMCS2000,high,low,high,4,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
VD20,high,low,high,4,0,0
VD20,high,low,high,4,1,1
VD20,high,low,high,4,2,3
VD20,high,low,high,4,3,4
VD20,high,low,high,4,4,5
VD20,high,low,high,4,5,6
OM1490,high,low,high,5,0,0
OM1490,high,low,high,5,1,2
OM1490,high,low,high,5,2,3
OM1490,high,low,high,5,3,4
OM1490,high,low,high,5,4,5
OM1490,high,low,high,5,5,6
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
JASMIN85,high,low,high,3,0,0
JASMIN85,high,low,high,3,1,12
JASMIN85,high,low,high,3,2,13
JASMIN85,high,low,high,3,3,14
JASMIN85,high,low,high,3,4,15
JASMIN85,high,low,high,3,5,16
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
OM1490,high,low,high,5,0,0
OM1490,high,low,high,5,1,2
OM1490,high,low,high,5,2,3
OM1490,high,low,high,5,3,4
OM1490,high,low,high,5,4,5
OM1490,high,low,high,5,5,6
IR50404,high,low,high,5,0,0
IR50404,high,low,high,5,1,1
IR50404,high,low,high,5,2,3
IR50404,high,low,high,5,3,4
IR50404,high,low,high,5,4,5
IR50404,high,low,high,5,5,6
LUA_THOM,high,low,high,3,0,0
LUA_THOM,high,low,high,3,1,23
LUA_THOM,high,low,high,3,2,24
LUA_THOM,high,low,high,3,3,25
LUA_THOM,high,low,high,3,4,26
LUA_THOM,high,low,high,3,5,27
IR50404,high,low,low,4,0,0
IR50404,high,low,low,4,1,12
IR50404,high,low,low,4,2,13
IR50404,high,low,low,4,3,14
IR50404,high,low,low,4,4,15
IR50404,high,low,low,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
OM1490,high,low,low,4,0,0
OM1490,high,low,low,4,1,12
OM1490,high,low,low,4,2,13
OM1490,high,low,low,4,3,14
OM1490,high,low,low,4,4,15
OM1490,high,low,low,4,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
IR50404,high,low,low,4,0,0
IR50404,high,low,low,4,1,12
IR50404,high,low,low,4,2,13
IR50404,high,low,low,4,3,14
IR50404,high,low,low,4,4,15
IR50404,high,low,low,4,5,16
OMCS2000,high,high,low,4,0,0
OMCS2000,high,high,low,4,1,12
OMCS2000,high,high,low,4,2,13
OMCS2000,high,high,low,4,3,14
OMCS2000,high,high,low,4,4,15
OMCS2000,high,high,low,4,5,16
IR50404,high,high,low,4,0,0
IR50404,high,high,low,4,1,12
IR50404,high,high,low,4,2,13
IR50404,high,high,low,4,3,14
IR50404,high,high,low,4,4,15
IR50404,high,high,low,4,5,16
IR64,high,high,low,4,0,0
IR64,high,high,low,4,1,23
IR64,high,high,low,4,2,24
IR64,high,high,low,4,3,25
IR64,high,high,low,4,4,26
IR64,high,high,low,4,5,27
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,low,low,4,0,0
JASMIN85,high,low,low,4,1,12
JASMIN85,high,low,low,4,2,13
JASMIN85,high,low,low,4,3,14
JASMIN85,high,low,low,4,4,15
JASMIN85,high,low,low,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
OM1490,high,high,high,3,0,0
OM1490,high,high,high,3,1,12
OM1490,high,high,high,3,2,13
OM1490,high,high,high,3,3,14
OM1490,high,high,high,3,4,15
OM1490,high,high,high,3,5,16
JASMIN85,high,high,high,3,0,0
JASMIN85,high,high,high,3,1,12
JASMIN85,high,high,high,3,2,13
JASMIN85,high,high,high,3,3,14
JASMIN85,high,high,high,3,4,15
JASMIN85,high,high,high,3,5,16
VND95-20,high,high,high,4,0,0
VND95-20,high,high,high,4,1,12
VND95-20,high,high,high,4,2,13
VND95-20,high,high,high,4,3,14
VND95-20,high,high,high,4,4,15
VND95-20,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
IR64,high,low,low,4,0,0
IR64,high,low,low,4,1,23
IR64,high,low,low,4,2,24
IR64,high,low,low,4,3,25
IR64,high,low,low,4,4,26
IR64,high,low,low,4,5,27
OM2517,high,low,low,3,0,0
OM2517,high,low,low,3,1,23
OM2517,high,low,low,3,2,24
OM2517,high,low,low,3,3,25
OM2517,high,low,low,3,4,26
OM2517,high,low,low,3,5,27
IR64,high,low,low,5,0,0
IR64,high,low,low,5,1,17
IR64,high,low,low,5,2,19
IR64,high,low,low,5,3,20
IR64,high,low,low,5,4,21
IR64,high,low,low,5,5,22
VND95-20,high,high,high,4,0,0
VND95-20,high,high,high,4,1,23
VND95-20,high,high,high,4,2,24
VND95-20,high,high,high,4,3,25
VND95-20,high,high,high,4,4,26
VND95-20,high,high,high,4,5,27
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
OM1490,high,high,high,4,0,0
OM1490,high,high,high,4,1,12
OM1490,high,high,high,4,2,13
OM1490,high,high,high,4,3,14
OM1490,high,high,high,4,4,15
OM1490,high,high,high,4,5,16
OM1490,high,high,high,4,0,0
OM1490,high,high,high,4,1,12
OM1490,high,high,high,4,2,13
OM1490,high,high,high,4,3,14
OM1490,high,high,high,4,4,15
OM1490,high,high,high,4,5,16
OMCS2000,high,high,high,4,0,0
OMCS2000,high,high,high,4,1,12
OMCS2000,high,high,high,4,2,13
OMCS2000,high,high,high,4,3,14
OMCS2000,high,high,high,4,4,15
OMCS2000,high,high,high,4,5,16
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
OM2517,high,high,low,4,0,0
OM2517,high,high,low,4,1,23
OM2517,high,high,low,4,2,24
OM2517,high,high,low,4,3,25
OM2517,high,high,low,4,4,26
OM2517,high,high,low,4,5,27
OMCS2000,high,high,high,5,0,0
OMCS2000,high,high,high,5,1,1
OMCS2000,high,high,high,5,2,3
OMCS2000,high,high,high,5,3,4
OMCS2000,high,high,high,5,4,5
OMCS2000,high,high,high,5,5,6
VND95-20,high,high,high,4,0,0
VND95-20,high,high,high,4,1,23
VND95-20,high,high,high,4,2,24
VND95-20,high,high,high,4,3,25
VND95-20,high,high,high,4,4,26
VND95-20,high,high,high,4,5,27
IR64,high,high,high,4,0,0
IR64,high,high,high,4,1,23
IR64,high,high,high,4,2,24
IR64,high,high,high,4,3,25
IR64,high,high,high,4,4,26
IR64,high,high,high,4,5,27
VND95-20,high,high,low,5,0,0
VND95-20,high,high,low,5,1,17
VND95-20,high,high,low,5,2,19
VND95-20,high,high,low,5,3,20
VND95-20,high,high,low,5,4,21
VND95-20,high,high,low,5,5,22
VND95-20,high,high,low,4,0,0
VND95-20,high,high,low,4,1,23
VND95-20,high,high,low,4,2,24
VND95-20,high,high,low,4,3,25
VND95-20,high,high,low,4,4,26
VND95-20,high,high,low,4,5,27
OM576,high,high,high,3,0,0
OM576,high,high,high,3,1,12
OM576,high,high,high,3,2,13
OM576,high,high,high,3,3,14
OM576,high,high,high,3,4,15
OM576,high,high,high,3,5,16
OM576,high,high,high,3,0,0
OM576,high,high,high,3,1,12
OM576,high,high,high,3,2,13
OM576,high,high,high,3,3,14
OM576,high,high,high,3,4,15
OM576,high,high,high,3,5,16
OM2717,high,low,high,3,0,0
OM2717,high,low,high,3,1,12
OM2717,high,low,high,3,2,13
OM2717,high,low,high,3,3,14
OM2717,high,low,high,3,4,15
OM2717,high,low,high,3,5,16
MTL233,high,high,high,4,0,0
MTL233,high,high,high,4,1,23
MTL233,high,high,high,4,2,24
MTL233,high,high,high,4,3,25
MTL233,high,high,high,4,4,26
MTL233,high,high,high,4,5,27
IR50404,high,low,low,4,0,0
IR50404,high,low,low,4,1,12
IR50404,high,low,low,4,2,13
IR50404,high,low,low,4,3,14
IR50404,high,low,low,4,4,15
IR50404,high,low,low,4,5,16
OMCS2000,high,low,low,4,0,0
OMCS2000,high,low,low,4,1,12
OMCS2000,high,low,low,4,2,13
OMCS2000,high,low,low,4,3,14
OMCS2000,high,low,low,4,4,15
OMCS2000,high,low,low,4,5,16
OMCS2000,high,low,low,3,0,0
OMCS2000,high,low,low,3,1,12
OMCS2000,high,low,low,3,2,13
OMCS2000,high,low,low,3,3,14
OMCS2000,high,low,low,3,4,15
OMCS2000,high,low,low,3,5,16
OM1490,high,low,low,3,0,0
OM1490,high,low,low,3,1,12
OM1490,high,low,low,3,2,13
OM1490,high,low,low,3,3,14
OM1490,high,low,low,3,4,15
OM1490,high,low,low,3,5,16
OM1490,high,low,low,4,0,0
OM1490,high,low,low,4,1,12
OM1490,high,low,low,4,2,13
OM1490,high,low,low,4,3,14
OM1490,high,low,low,4,4,15
OM1490,high,low,low,4,5,16
OMCS2000,high,low,low,4,0,0
OMCS2000,high,low,low,4,1,12
OMCS2000,high,low,low,4,2,13
OMCS2000,high,low,low,4,3,14
OMCS2000,high,low,low,4,4,15
OMCS2000,high,low,low,4,5,16
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
OMCS2000,high,low,high,3,0,0
OMCS2000,high,low,high,3,1,12
OMCS2000,high,low,high,3,2,13
OMCS2000,high,low,high,3,3,14
OMCS2000,high,low,high,3,4,15
OMCS2000,high,low,high,3,5,16
IR50404,high,low,high,4,0,0
IR50404,high,low,high,4,1,12
IR50404,high,low,high,4,2,13
IR50404,high,low,high,4,3,14
IR50404,high,low,high,4,4,15
IR50404,high,low,high,4,5,16
IR50404,high,low,high,3,0,0
IR50404,high,low,high,3,1,12
IR50404,high,low,high,3,2,13
IR50404,high,low,high,3,3,14
IR50404,high,low,high,3,4,15
IR50404,high,low,high,3,5,16
OMCS2000,high,low,high,4,0,0
OMCS2000,high,low,high,4,1,12
OMCS2000,high,low,high,4,2,13
OMCS2000,high,low,high,4,3,14
OMCS2000,high,low,high,4,4,15
OMCS2000,high,low,high,4,5,16
OMCS2000,high,low,high,4,0,0
OMCS2000,high,low,high,4,1,12
OMCS2000,high,low,high,4,2,13
OMCS2000,high,low,high,4,3,14
OMCS2000,high,low,high,4,4,15
OMCS2000,high,low,high,4,5,16
OM576,high,high,high,4,0,0
OM576,high,high,high,4,1,12
OM576,high,high,high,4,2,13
OM576,high,high,high,4,3,14
OM576,high,high,high,4,4,15
OM576,high,high,high,4,5,16
OM576,high,high,low,4,0,0
OM576,high,high,low,4,1,12
OM576,high,high,low,4,2,13
OM576,high,high,low,4,3,14
OM576,high,high,low,4,4,15
OM576,high,high,low,4,5,16
OM1490,high,high,low,4,0,0
OM1490,high,high,low,4,1,12
OM1490,high,high,low,4,2,13
OM1490,high,high,low,4,3,14
OM1490,high,high,low,4,4,15
OM1490,high,high,low,4,5,16
OM576,high,high,low,4,0,0
OM576,high,high,low,4,1,12
OM576,high,high,low,4,2,13
OM576,high,high,low,4,3,14
OM576,high,high,low,4,4,15
OM576,high,high,low,4,5,16
IR50404,high,high,low,3,0,0
IR50404,high,high,low,3,1,12
IR50404,high,high,low,3,2,13
IR50404,high,high,low,3,3,14
IR50404,high,high,low,3,4,15
IR50404,high,high,low,3,5,16
OMCS2000,high,high,low,4,0,0
OMCS2000,high,high,low,4,1,12
OMCS2000,high,high,low,4,2,13
OMCS2000,high,high,low,4,3,14
OMCS2000,high,high,low,4,4,15
OMCS2000,high,high,low,4,5,16
IR50404,high,high,low,3,0,0
IR50404,high,high,low,3,1,12
IR50404,high,high,low,3,2,13
IR50404,high,high,low,3,3,14
IR50404,high,high,low,3,4,15
IR50404,high,high,low,3,5,16
THOM_LUN,high,high,low,3,0,0
THOM_LUN,high,high,low,3,1,12
THOM_LUN,high,high,low,3,2,13
THOM_LUN,high,high,low,3,3,14
THOM_LUN,high,high,low,3,4,15
THOM_LUN,high,high,low,3,5,16
IR50404,high,high,high,3,0,0
IR50404,high,high,high,3,1,12
IR50404,high,high,high,3,2,13
IR50404,high,high,high,3,3,14
IR50404,high,high,high,3,4,15
IR50404,high,high,high,3,5,16
IR50404,high,high,high,3,0,0
IR50404,high,high,high,3,1,12
IR50404,high,high,high,3,2,13
IR50404,high,high,high,3,3,14
IR50404,high,high,high,3,4,15
IR50404,high,high,high,3,5,16
IR50404,high,high,low,4,0,0
IR50404,high,high,low,4,1,12
IR50404,high,high,low,4,2,13
IR50404,high,high,low,4,3,14
IR50404,high,high,low,4,4,15
IR50404,high,high,low,4,5,16
OMCS2000,high,high,low,3,0,0
OMCS2000,high,high,low,3,1,12
OMCS2000,high,high,low,3,2,13
OMCS2000,high,high,low,3,3,14
OMCS2000,high,high,low,3,4,15
OMCS2000,high,high,low,3,5,16
OM2395,high,low,low,5,0,0
OM2395,high,low,low,5,1,18
OM2395,high,low,low,5,2,19
OM2395,high,low,low,5,3,20
OM2395,high,low,low,5,4,21
OM2395,high,low,low,5,5,22
OM2395,high,low,low,5,0,0
OM2395,high,low,low,5,1,17
OM2395,high,low,low,5,2,19
OM2395,high,low,low,5,3,20
OM2395,high,low,low,5,4,21
OM2395,high,low,low,5,5,22
OM3240,high,high,low,3,0,0
OM3240,high,high,low,3,1,23
OM3240,high,high,low,3,2,24
OM3240,high,high,low,3,3,25
OM3240,high,high,low,3,4,26
OM3240,high,high,low,3,5,27
JASMIN85,high,low,high,5,0,0
JASMIN85,high,low,high,5,1,1
JASMIN85,high,low,high,5,2,3
JASMIN85,high,low,high,5,3,4
JASMIN85,high,low,high,5,4,5
JASMIN85,high,low,high,5,5,6
OMCS2000,high,low,high,5,0,0
OMCS2000,high,low,high,5,1,1
OMCS2000,high,low,high,5,2,3
OMCS2000,high,low,high,5,3,4
OMCS2000,high,low,high,5,4,5
OMCS2000,high,low,high,5,5,6
OM1490,high,high,low,5,0,0
OM1490,high,high,low,5,1,1
OM1490,high,high,low,5,2,3
OM1490,high,high,low,5,3,4
OM1490,high,high,low,5,4,5
OM1490,high,high,low,5,5,6
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,7
JASMIN85,high,high,high,5,2,8
JASMIN85,high,high,high,5,3,9
JASMIN85,high,high,high,5,4,10
JASMIN85,high,high,high,5,5,11
OMCS2000,high,high,high,3,0,0
OMCS2000,high,high,high,3,1,12
OMCS2000,high,high,high,3,2,13
OMCS2000,high,high,high,3,3,14
OMCS2000,high,high,high,3,4,15
OMCS2000,high,high,high,3,5,16
OM2517,high,low,high,4,0,0
OM2517,high,low,high,4,1,23
OM2517,high,low,high,4,2,24
OM2517,high,low,high,4,3,25
OM2517,high,low,high,4,4,26
OM2517,high,low,high,4,5,27
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
VD20,high,high,high,5,0,0
VD20,high,high,high,5,1,1
VD20,high,high,high,5,2,3
VD20,high,high,high,5,3,4
VD20,high,high,high,5,4,5
VD20,high,high,high,5,5,6
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
OMCS2000,high,low,high,5,0,0
OMCS2000,high,low,high,5,1,2
OMCS2000,high,low,high,5,2,3
OMCS2000,high,low,high,5,3,4
OMCS2000,high,low,high,5,4,5
OMCS2000,high,low,high,5,5,6
OM1490,high,low,high,3,0,0
OM1490,high,low,high,3,1,12
OM1490,high,low,high,3,2,13
OM1490,high,low,high,3,3,14
OM1490,high,low,high,3,4,15
OM1490,high,low,high,3,5,16
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
OMCS2000,high,high,high,4,0,0
OMCS2000,high,high,high,4,1,12
OMCS2000,high,high,high,4,2,13
OMCS2000,high,high,high,4,3,14
OMCS2000,high,high,high,4,4,15
OMCS2000,high,high,high,4,5,16
OM2517,high,low,high,4,0,0
OM2517,high,low,high,4,1,23
OM2517,high,low,high,4,2,24
OM2517,high,low,high,4,3,25
OM2517,high,low,high,4,4,26
OM2517,high,low,high,4,5,27
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,low,low,4,0,0
JASMIN85,high,low,low,4,1,12
JASMIN85,high,low,low,4,2,13
JASMIN85,high,low,low,4,3,14
JASMIN85,high,low,low,4,4,15
JASMIN85,high,low,low,4,5,16
JASMIN85,high,low,low,5,0,0
JASMIN85,high,low,low,5,1,2
JASMIN85,high,low,low,5,2,3
JASMIN85,high,low,low,5,3,4
JASMIN85,high,low,low,5,4,5
JASMIN85,high,low,low,5,5,6
VD20,high,low,high,4,0,0
VD20,high,low,high,4,1,12
VD20,high,low,high,4,2,13
VD20,high,low,high,4,3,14
VD20,high,low,high,4,4,15
VD20,high,low,high,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
OMCS2000,high,low,high,4,0,0
OMCS2000,high,low,high,4,1,12
OMCS2000,high,low,high,4,2,13
OMCS2000,high,low,high,4,3,14
OMCS2000,high,low,high,4,4,15
OMCS2000,high,low,high,4,5,16
OM1490,high,high,low,5,0,0
OM1490,high,high,low,5,1,1
OM1490,high,high,low,5,2,3
OM1490,high,high,low,5,3,4
OM1490,high,high,low,5,4,5
OM1490,high,high,low,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
OMCS2000,high,high,high,4,0,0
OMCS2000,high,high,high,4,1,12
OMCS2000,high,high,high,4,2,13
OMCS2000,high,high,high,4,3,14
OMCS2000,high,high,high,4,4,15
OMCS2000,high,high,high,4,5,16
OM2517,high,low,high,4,0,0
OM2517,high,low,high,4,1,23
OM2517,high,low,high,4,2,24
OM2517,high,low,high,4,3,25
OM2517,high,low,high,4,4,26
OM2517,high,low,high,4,5,27
JASMIN85,high,low,high,5,0,0
JASMIN85,high,low,high,5,1,2
JASMIN85,high,low,high,5,2,3
JASMIN85,high,low,high,5,3,4
JASMIN85,high,low,high,5,4,5
JASMIN85,high,low,high,5,5,6
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,low,high,5,0,0
JASMIN85,high,low,high,5,1,2
JASMIN85,high,low,high,5,2,3
JASMIN85,high,low,high,5,3,4
JASMIN85,high,low,high,5,4,5
JASMIN85,high,low,high,5,5,6
VD20,high,high,high,4,0,0
VD20,high,high,high,4,1,12
VD20,high,high,high,4,2,13
VD20,high,high,high,4,3,14
VD20,high,high,high,4,4,15
VD20,high,high,high,4,5,16
JASMIN85,high,low,high,5,0,0
JASMIN85,high,low,high,5,1,1
JASMIN85,high,low,high,5,2,3
JASMIN85,high,low,high,5,3,4
JASMIN85,high,low,high,5,4,5
JASMIN85,high,low,high,5,1,6
JASMIN85,high,low,high,5,0,0
JASMIN85,high,low,high,5,1,1
JASMIN85,high,low,high,5,2,3
JASMIN85,high,low,high,5,3,4
JASMIN85,high,low,high,5,4,5
JASMIN85,high,low,high,5,5,6
OMCS2000,high,low,high,3,0,0
OMCS2000,high,low,high,3,1,12
OMCS2000,high,low,high,3,2,13
OMCS2000,high,low,high,3,3,14
OMCS2000,high,low,high,3,4,15
OMCS2000,high,low,high,3,5,16
OM1490,high,high,high,4,0,0
OM1490,high,high,high,4,1,12
OM1490,high,high,high,4,2,13
OM1490,high,high,high,4,3,14
OM1490,high,high,high,4,4,15
OM1490,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
OMCS2000,high,high,high,5,0,0
OMCS2000,high,high,high,5,1,1
